,SMILES,MVS-A,Score,MVS-A percentile,Score percentile,Confirmed,Filter alerts
2001,N#C/C(=N\Nc1cccc(Cl)c1)C(=O)c1ccccc1,96.11175306504833,9.0,72.57142857142857,27.428571428571427,0,5.0
197,CC(C)NS(=O)(=O)c1ccc(CCC(=O)N2CCc3ccccc3C2)cc1,96.11393940028306,7.0,72.53333333333333,27.466666666666665,0,0.0
2075,Nc1ccc(N2CCCCC2)c2nonc12,96.12259920167942,34.0,72.4952380952381,27.504761904761907,0,0.0
1776,Cc1cccc(N2CCN(C(=O)c3ccc(CNc4c(N5CCC(C)CC5)c(=O)c4=O)cc3)CC2C)c1,96.12560454305354,11.0,72.45714285714286,27.542857142857144,0,2.0
90,CC(=O)N1c2ccc(S(=O)(=O)N3CCCC(C(=O)NC4CCCC(C)C4C)C3)cc2CC1C,96.12695225084404,25.0,72.41904761904762,27.580952380952382,0,0.0
2122,O=C(CCCSc1nnc(-c2cccs2)n1CC1CCCO1)c1ccccc1,96.13084653349591,12.0,72.38095238095238,27.61904761904762,0,1.0
2430,O=C(c1cccs1)C1C(c2ccc(Br)cc2)NC(=S)NC1(O)C(F)(F)F,96.13091136731704,40.0,72.34285714285714,27.65714285714286,0,1.0
1033,COC(=O)[C@@H](NC(=O)c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1)C(C)C,96.14751604848006,79.0,72.3047619047619,27.695238095238096,0,0.0
588,CCN(CC)C(=O)c1ccc(COc2ccccc2Br)o1,96.15087087933487,38.0,72.26666666666667,27.733333333333334,0,0.0
2549,O=c1cc(-c2ccccc2Cl)oc2c(NS(=O)(=O)c3cc(Cl)cc(Cl)c3O)ccc(O)c12,96.15218063073551,51.0,72.22857142857143,27.771428571428572,0,4.0
2033,N=c1n(Cc2ccc(Cl)cc2)c2ccccc2n1CC(O)c1ccco1,96.17524815060396,9.0,72.19047619047619,27.80952380952381,0,0.0
1291,COc1ccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)c(OC)c1,96.18705214733768,11.0,72.15238095238095,27.847619047619048,0,0.0
1750,Cc1cccc(-n2cc(CN3CCN(Cc4nccn4C)CC3)c(-c3cccc(F)c3)n2)c1,96.18973631626187,50.0,72.11428571428571,27.885714285714286,0,0.0
406,CCC(Oc1ccccc1)C(=O)Nc1nnc(C(F)(F)F)s1,96.19573718193942,7.0,72.07619047619048,27.923809523809524,0,0.0
1540,Cc1cc(SCC(=O)Nc2cccc(S(=O)(=O)NC3=NCCCCC3)c2)c(C)cc1Br,96.21045619110383,5.0,72.03809523809524,27.961904761904762,0,2.0
1785,Cc1cccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)c1,96.21301046022185,34.0,72.0,28.0,0,1.0
148,CC(C)(C)NCc1cccn1-c1sc2c(c1C#N)CCCC2,96.22200766041004,21.0,71.96190476190476,28.038095238095238,0,0.0
1389,CS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=O)N=C2S1,96.23658047246398,27.0,71.92380952380952,28.076190476190476,0,4.0
171,CC(C)=CCN1CCN(Cc2cn(C(C)C)c3ccccc23)CC1CCO,96.2388489276961,5.0,71.88571428571429,28.114285714285714,0,0.0
1069,COc1cc(/C=C2/C(=N)N3C(SC)=NSC3=NC2=O)ccc1OC(=O)c1ccco1,96.24212164731229,23.0,71.84761904761905,28.152380952380952,0,4.0
699,CCOC(=O)N1CCN(C(=S)Nc2ccc3nc(N4CCN(CC)CC4)cc(C)c3c2)CC1,96.25121706476408,40.0,71.80952380952381,28.19047619047619,0,1.0
403,CCC(Oc1ccc(C)cc1)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,96.27587174939816,23.0,71.77142857142857,28.228571428571428,0,0.0
1136,COc1ccc(-c2csc3ncnc(NCCCO)c23)cc1,96.27894652063922,15.0,71.73333333333333,28.266666666666666,0,0.0
1556,Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(Cl)c(C(=O)O)c4)[nH]c(=O)c23)cc1,96.28326201382491,13.0,71.6952380952381,28.304761904761904,0,1.0
1660,Cc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(Cl)s2)cc1S(=O)(=O)N1CCOCC1,96.28350522078183,61.0,71.65714285714286,28.34285714285714,0,1.0
2428,O=C(c1ccco1)N1CCN(C(=O)c2ccc(COc3ccc(Cl)cc3Cl)o2)CC1,96.28405923311155,21.0,71.61904761904762,28.38095238095238,0,0.0
707,CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN3CCCCC3)c12,96.31067250579774,71.0,71.58095238095238,28.419047619047618,0,1.0
548,CCCc1cc(NCCN(C)C)n2c(nc3ccccc32)c1C#N,96.31649469600157,18.0,71.54285714285714,28.457142857142856,0,0.0
2252,O=C(NCCCN1CCCC1)c1ccc2c(c1)N(Cc1ccccc1)CCS2,96.3191950568745,11.0,71.5047619047619,28.495238095238093,0,0.0
1957,Cn1c(SCc2nc3ccccc3s2)nnc1-c1cccs1,96.32081535455636,7.0,71.46666666666667,28.533333333333335,0,0.0
706,CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN3CCC(C)CC3)c12,96.32527366669437,73.0,71.42857142857143,28.571428571428573,0,1.0
946,CN(CCC#N)C(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,96.33622902726367,5.0,71.39047619047619,28.60952380952381,0,0.0
1932,Cn1c(-c2ccc(F)cc2)cnc1NCc1ccccc1,96.3458814018976,6.0,71.35238095238095,28.64761904761905,0,0.0
1697,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(C(C)C)cc3)CC=C(C(=O)O)[C@@H]2c2ccc(F)cc2)cc1,96.34772485545251,21.0,71.31428571428572,28.685714285714287,0,1.0
198,CC(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3C2=O)n1,96.34905865133153,27.0,71.27619047619048,28.723809523809525,0,1.0
871,CCc1nn2c(NCCOC)cc(C)nc2c1-c1ccc(F)cc1,96.35206446416484,7.0,71.23809523809524,28.761904761904763,0,0.0
2299,O=C(NNc1nc(-c2ccccc2)cs1)c1ccccc1,96.37076297735916,35.0,71.2,28.8,0,0.0
1495,Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,96.37411319313715,13.0,71.16190476190476,28.83809523809524,0,4.0
304,CC1=NN(C(=O)CSCc2ccccc2)C(O)(c2ccc(Cl)cc2)C1,96.37557392811398,23.0,71.12380952380953,28.876190476190477,0,0.0
1437,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,96.39516813082952,20.0,71.08571428571429,28.914285714285715,0,0.0
2002,N#C/C(=N\Nc1cccc([N+](=O)[O-])c1)C(=O)c1ccc(Br)cc1,96.39566441825897,52.0,71.04761904761905,28.952380952380953,0,5.0
487,CCCCSc1nc(C)cc(C)c1S(=O)(=O)c1ccccc1C,96.3960792386912,33.0,71.00952380952381,28.99047619047619,0,0.0
1419,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,96.40046701513067,23.0,70.97142857142858,29.02857142857143,0,0.0
1561,Cc1ccc(-c2nc(CN(C)Cc3ccc4nccnc4c3)c(C)o2)s1,96.42177334063688,8.0,70.93333333333334,29.066666666666666,0,0.0
1658,Cc1ccc(NC(=O)c2ccc(CN3CC(=O)N4CCCCC4C3=O)cc2)c(C)c1,96.42443816975643,12.0,70.8952380952381,29.104761904761904,0,0.0
429,CCCCC(Br)C(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)nc(C)n2)cc1,96.43451002655958,15.0,70.85714285714286,29.142857142857142,0,1.0
1269,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3Br)cc2)nn1,96.44940450464523,41.0,70.81904761904762,29.18095238095238,0,0.0
1740,Cc1ccc2occ(/C=N/c3ncn[nH]3)c(=O)c2c1,96.45218865994782,32.0,70.78095238095239,29.21904761904762,0,1.0
2589,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O,96.45831292770602,23.0,70.74285714285715,29.257142857142856,0,1.0
505,CCCCn1c(SCC(=O)NCC2CCCO2)nc2ccc(N3CCOCC3)cc2c1=O,96.46217064148796,12.0,70.70476190476191,29.295238095238094,0,1.0
1894,Cc1noc(C)c1COC(=O)c1cnc(Cl)c(Cl)c1,96.46706267153817,27.0,70.66666666666667,29.333333333333332,0,1.0
857,CCc1ccc2oc(C(=O)NCC(c3ccc(OC)cc3)N3CCCCC3)c(C)c2c1,96.47106363221943,18.0,70.62857142857143,29.37142857142857,0,1.0
1814,Cc1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)N2CCN(C)CC2)c1,96.4913983905215,14.0,70.5904761904762,29.409523809523808,0,0.0
977,CN1CCN(CCCNC(=O)c2ccc(/C=C3\Oc4ccccc4N(Cc4ccc(Cl)cc4)C3=O)cc2)CC1,96.50297330472743,30.0,70.55238095238096,29.447619047619046,0,2.0
2383,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N1CCN(c2cccc(C(F)(F)F)c2)CC1,96.50373838033686,9.0,70.51428571428572,29.485714285714284,0,1.0
1673,Cc1ccc(Nc2nc(CSc3nnc(-c4ccc(F)cc4)n3C)cs2)cc1,96.50716096146968,17.0,70.47619047619048,29.523809523809526,0,1.0
7,C#CC[N+]1(CC#Cc2ccc(C)cc2)CCCCC1,96.51421445246213,28.0,70.43809523809523,29.561904761904763,0,0.0
449,CCCCCc1ccc(OCCC[n+]2ccccc2)c(CCCCC)c1,96.51977802655865,81.0,70.4,29.6,0,3.0
1864,Cc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1C(c1cccc(Br)c1)N1C(=N2)C(=O)Nc2ccccc21,96.5231400365404,24.0,70.36190476190475,29.63809523809524,0,2.0
2217,O=C(N/N=C/c1ccc(O)c([N+](=O)[O-])c1)C1CC1(c1ccccc1)c1ccccc1,96.52895278250108,47.0,70.32380952380953,29.676190476190477,0,2.0
2221,O=C(N/N=C/c1cccs1)c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,96.5307206720921,12.0,70.28571428571428,29.714285714285715,0,1.0
2003,N#C/C(C(N)=O)=c1/ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2,96.53354768172632,77.0,70.24761904761905,29.752380952380953,0,0.0
841,CCc1ccc(C(C)NC(=S)NC2CCCCC2)cc1,96.5569321682597,38.0,70.2095238095238,29.79047619047619,0,1.0
2023,N#Cc1nc(Cc2cccc3ccccc23)oc1NCCCN1CCOCC1,96.56184643626536,14.0,70.17142857142858,29.82857142857143,0,0.0
811,CCSc1nnc(NC(=O)C(CC)(C(F)(F)F)C(F)(F)F)s1,96.57368283145185,8.0,70.13333333333333,29.866666666666667,0,1.0
1983,Fc1ccc(Nc2nnc(C(F)(F)F)s2)cc1Cl,96.59047168513926,8.0,70.0952380952381,29.904761904761905,0,1.0
2486,O=S(=O)(Nc1nc2ccccc2nc1NCC1CCCO1)c1cc(Cl)ccc1Cl,96.59512529759931,13.0,70.05714285714285,29.942857142857143,0,0.0
823,CCc1c(C)nc2ncnn2c1NCCc1ccc(Cl)cc1,96.6022527748293,8.0,70.01904761904763,29.98095238095238,0,0.0
880,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Br)cc3)cc2)s1,96.61827754535447,25.0,69.98095238095237,30.01904761904762,0,0.0
947,CN(CCC#N)c1ncnc2scc(-c3ccccc3)c12,96.61899381220164,18.0,69.94285714285715,30.057142857142857,0,0.0
306,CC1=NN(C(=O)c2ccc(Cn3nc(C)c(Br)c3C)cc2)C(O)(C(F)(F)F)C1,96.63321237567546,38.0,69.9047619047619,30.095238095238095,0,1.0
1413,CSc1nnc(-c2sccc2OCc2ccc(C)cc2)n1C,96.63711913325038,10.0,69.86666666666667,30.133333333333333,0,0.0
507,CCCCn1c(SCc2nnc(-c3ccccc3)o2)nc2c1c(=O)n(C)c(=O)n2C,96.64051530050064,14.0,69.82857142857142,30.17142857142857,0,0.0
1050,COCCCN=C1NN=C(c2cc(C)n(-c3ccccc3F)c2C)CS1,96.6586652316099,23.0,69.7904761904762,30.20952380952381,0,4.0
1887,Cc1nnc(SCc2cnc(-c3ccc(C(C)C)cc3)s2)n1C,96.66491255174911,62.0,69.75238095238095,30.247619047619047,0,0.0
2400,O=C(O)c1cnn(-c2nc(-c3cccc([N+](=O)[O-])c3)cs2)c1C(F)(F)F,96.66505667600849,18.0,69.71428571428572,30.285714285714285,0,0.0
2445,O=C1CC(c2ccco2)CC(O)=C1C=Nc1ccccc1-c1ccccc1,96.66637090062592,13.0,69.67619047619047,30.323809523809523,0,3.0
1998,N#C/C(=N\Nc1ccc(F)cc1)C(=O)C1CC1,96.67192109198295,20.0,69.63809523809525,30.36190476190476,0,5.0
972,CN1CCN(C(=O)CCN2C(=O)/C(=C/c3cccc(Br)c3)SC2=S)CC1,96.67600647401545,8.0,69.6,30.4,0,2.0
2588,Oc1ccc(CC2CC3CCN2CC3)cc1O,96.67810973557674,84.0,69.56190476190477,30.438095238095237,0,1.0
146,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,96.68236946904668,7.0,69.52380952380952,30.476190476190474,0,0.0
802,CCOc1ccccc1Nc1ccc2nonc2c1[N+](=O)[O-],96.69102381251352,24.0,69.48571428571428,30.514285714285716,0,1.0
2406,O=C(OCCCOc1ccc(F)cc1)c1ccc(O)cc1O,96.69871477702681,18.0,69.44761904761904,30.552380952380954,0,0.0
2370,O=C(O)CC(NC(=O)c1sc2ccccc2c1Cl)c1ccc(OC2CCCC2)cc1,96.70005559015677,8.0,69.4095238095238,30.590476190476192,0,1.0
248,CC(NC(=O)/C(C#N)=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,96.70044990778828,9.0,69.37142857142857,30.62857142857143,0,2.0
1798,Cc1ccccc1/C=C/C(=O)NCC(=O)N1CCC(N(C)C2CCCCC2C)CC1,96.70292112703493,68.0,69.33333333333333,30.666666666666668,0,1.0
345,CC1CCCCC1NC(=S)Nc1ccc(SC(F)F)cc1,96.71330801775987,12.0,69.29523809523809,30.704761904761906,0,1.0
1293,COc1ccc(S(=O)(=O)c2cnc3ccc(OC)cc3c2N2CCC3(CC2)OCCO3)cc1,96.71529986471158,50.0,69.25714285714285,30.742857142857144,0,0.0
1905,Cc1oc2c(F)c(F)c(F)c(F)c2c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,96.72125080219546,7.0,69.21904761904761,30.78095238095238,0,3.0
31,C=C(C)CSc1nnc(CCCCCNC(=O)OC(C)(C)C)o1,96.72881685368505,18.0,69.18095238095238,30.81904761904762,0,2.0
1800,Cc1ccccc1C(=O)N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,96.7319552505695,17.0,69.14285714285714,30.857142857142858,0,1.0
1498,Cc1cc(C)c2nc(N3CCCN(C(=O)c4cnccn4)CC3)c(C#N)cc2c1,96.73595049942591,8.0,69.1047619047619,30.895238095238096,0,0.0
848,CCc1ccc(O)c(CNCCNCc2cc(CC)ccc2O)c1,96.74374666133947,26.0,69.06666666666666,30.933333333333334,0,3.0
2407,O=C(OCc1nc2ccsc2c(=O)[nH]1)c1cc(Br)c(Br)s1,96.74405823074831,34.0,69.02857142857142,30.97142857142857,0,0.0
2293,O=C(NNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1cc2ccccc2cc1O,96.7745469352823,30.0,68.99047619047619,31.00952380952381,0,0.0
2460,O=C1NN(c2ccccc2)C(=O)/C1=C/c1coc2ccccc2c1=O,96.77956608507701,10.0,68.95238095238095,31.047619047619047,0,3.0
2485,O=S(=O)(Nc1nc2ccccc2nc1Cl)c1cccc(C(F)(F)F)c1,96.78180353670938,8.0,68.91428571428571,31.085714285714285,0,1.0
1934,Cn1c(-c2ccccc2)cnc1SCc1nc2ccccc2c(=O)[nH]1,96.78264878848674,10.0,68.87619047619047,31.123809523809523,0,0.0
2550,O=c1cc(-c2ccccc2Cl)oc2c([N+](=O)[O-])c(O)cc(O)c12,96.78428888283615,68.0,68.83809523809524,31.16190476190476,0,0.0
219,CC(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCCCn2ccnc2)cc1,96.80132067648545,38.0,68.8,31.2,0,2.0
338,CC1CCCCC1NC(=O)c1c(O)nc2ccccn2c1=O,96.8030100373537,29.0,68.76190476190476,31.238095238095237,0,0.0
1818,Cc1ccccc1NC(=S)NNC(=O)c1ccncc1,96.80489059143444,19.0,68.72380952380952,31.276190476190475,0,1.0
1430,Cc1[nH]c2ccccc2c1C(O)CN1CCN(c2cccc(C(F)(F)F)c2)CC1,96.81988868361246,43.0,68.68571428571428,31.314285714285713,0,0.0
1899,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)c1C,96.82359366971487,22.0,68.64761904761905,31.35238095238095,0,0.0
2468,O=C1c2cccc3c(Nc4ccccc4Cl)c([N+](=O)[O-])cc(c23)C(=O)N1CCO,96.82840874020631,12.0,68.60952380952381,31.39047619047619,0,2.0
545,CCCc1cc(C(=O)NNC(=S)NCc2ccccc2)cs1,96.83223222193233,39.0,68.57142857142857,31.428571428571427,0,1.0
133,CC(C)(C)C(=O)Nc1nc(=S)ss1,96.83458111088575,12.0,68.53333333333333,31.466666666666665,0,2.0
905,CCn1c(SCc2nc3scc(-c4ccccc4)c3c(=O)[nH]2)nnc1-c1cccs1,96.83540145471787,31.0,68.4952380952381,31.504761904761907,0,1.0
445,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,96.83968867308462,10.0,68.45714285714286,31.542857142857144,0,3.0
8,C#CC[N+]1(CC#Cc2cccc(C)c2)CCCCC1,96.84813695605023,26.0,68.41904761904762,31.580952380952382,0,0.0
1576,Cc1ccc(-n2cc(CN3CCN(Cc4nccn4C)CC3)c(-c3ccc(F)cc3)n2)cc1,96.84921328165565,22.0,68.38095238095238,31.61904761904762,0,0.0
2375,O=C(O)CCCN1C(=O)/C(=C\c2ccccc2OCc2ccccc2)SC1=S,96.85776511081609,34.0,68.34285714285714,31.65714285714286,0,2.0
789,CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)NCC(c3ccccc3)N(C)C)c2)cc1,96.8611656147724,34.0,68.3047619047619,31.695238095238096,0,1.0
1807,Cc1ccccc1CC1(CO)CCCN(Cc2nc(-c3cccs3)oc2C)C1,96.86532492517567,25.0,68.26666666666667,31.733333333333334,0,0.0
1139,COc1ccc(-c2nc(CN3CCN(c4ncnc5ccccc45)CC3)c(C)o2)c(OC)c1,96.86803674376542,7.0,68.22857142857143,31.771428571428572,0,0.0
2230,O=C(NC1C2CC3CC(C2)CC1C3)c1ccc(N2CCNCC2)c([N+](=O)[O-])c1,96.86971860889928,12.0,68.19047619047619,31.80952380952381,0,0.0
1499,Cc1cc(C)c[n+](CC(=O)c2c(C)cc(C)c([N+](=O)[O-])c2C)c1,96.87572024616267,36.0,68.15238095238095,31.847619047619048,0,2.0
320,CC1CCC(NC(=O)Cn2c3c(c(-c4ccccc4Cl)cc2=O)CCC3)CC1,96.87976486515707,26.0,68.11428571428571,31.885714285714286,0,0.0
641,CCN1CCn2c3c(c4cccc(C)c42)CCCC31,96.88115552179153,61.0,68.07619047619048,31.923809523809524,0,1.0
234,CC(C)n1c(=S)[nH]c2cc(Cl)ccc21,96.88482446666693,27.0,68.03809523809524,31.961904761904762,0,2.0
1869,Cc1nn(-c2ccccc2)nc1C(=O)Nc1nnc(C(F)(F)F)s1,96.90731524002254,65.0,68.0,32.0,0,0.0
1696,Cc1ccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)c(C)c1,96.90797077122507,42.0,67.96190476190476,32.03809523809524,0,0.0
103,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(N)cc2)cc1,96.9136596250232,6.0,67.92380952380952,32.076190476190476,0,1.0
155,CC(C)(C)S(=O)(=O)/C(C#N)=N/Nc1ccc(Cl)cc1,96.91437925355352,12.0,67.88571428571429,32.114285714285714,0,3.0
1500,Cc1cc(C)cc(CC(Cc2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)c1,96.92496559979313,42.0,67.84761904761905,32.15238095238095,0,1.0
594,CCN(CC)CCCN(C(=O)c1ccco1)c1nc(-c2ccc(Cl)cc2)cs1,96.92933927843957,21.0,67.80952380952381,32.19047619047619,0,2.0
1528,Cc1cc(NCCCn2ccnc2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1,96.93397448907338,7.0,67.77142857142857,32.22857142857143,0,0.0
2497,O=S(=O)(c1ccccc1F)N1CCN(CCc2ccccc2)CC1,96.93491798990593,26.0,67.73333333333333,32.266666666666666,0,0.0
2204,O=C(Cn1c(=O)n(CCCCC(=O)NC2CCCC2)c(=O)c2ccccc21)NCCC1=CCCCC1,96.93774297378475,28.0,67.6952380952381,32.304761904761904,0,1.0
502,CCCCn1c(NCc2ccc3c(c2)OCO3)nc2ccccc21,96.94497085585917,31.0,67.65714285714286,32.34285714285714,0,0.0
309,CC1=NN(c2ccccc2)C(=O)/C1=C/c1c(O)n(-c2ccc(F)cc2)[nH]c1=O,96.95140714119587,17.0,67.61904761904762,32.38095238095238,0,3.0
479,CCCCNS(=O)(=O)c1ccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1,96.9527994254603,5.0,67.58095238095238,32.41904761904762,0,0.0
1562,Cc1ccc(-c2nc3c(Cl)cc(Cl)cc3c(=O)n2O)cc1,96.95698238540731,11.0,67.54285714285714,32.457142857142856,0,0.0
233,CC(C)n1c(=S)[nH]c2cc(C(F)(F)F)ccc21,96.95816625227008,44.0,67.5047619047619,32.49523809523809,0,1.0
2110,O=C(CC1CCCCC1)c1c(O)c2ccccc2oc1=O,96.96020177636807,31.0,67.46666666666667,32.53333333333333,0,0.0
839,CCc1ccc(/C=C2/SC(=S)N(CCC(=O)Nc3cccc(C(=O)O)c3)C2=O)cc1,96.9686788510503,17.0,67.42857142857143,32.57142857142857,0,2.0
1207,COc1ccc(C)cc1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,96.96979945396832,33.0,67.39047619047619,32.60952380952381,0,0.0
2438,O=C1/C(=C\c2ccccn2)SC(=S)N1c1ccc(S(=O)(=O)Nc2nccs2)cc1,96.97598626634218,28.0,67.35238095238095,32.647619047619045,0,2.0
1817,Cc1ccccc1NC(=O)c1cccc(S(=O)(=O)Oc2ccc([N+](=O)[O-])cc2)c1,96.98087629703855,14.0,67.31428571428572,32.68571428571428,0,1.0
907,CCn1cc(/C=C(\NC(=O)c2ccccc2F)C(=O)N2CCCC2)c2ccccc21,96.99574475785245,69.0,67.27619047619048,32.72380952380952,0,1.0
1709,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCc2ccco2)cc1C,97.00051682144588,6.0,67.23809523809524,32.76190476190476,0,0.0
122,CC(=O)c1ccc(Nc2nc(NCCO)nc(OC(C(F)(F)F)C(F)(F)F)n2)cc1,97.00118614197284,7.0,67.2,32.8,0,1.0
2511,O=[N+]([O-])c1cc([N+](=O)[O-])c2cccnc2c1Oc1ccccc1O,97.00157163477115,28.0,67.16190476190476,32.838095238095235,0,0.0
280,CC1(C)C(C=C(Cl)Cl)C1C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,97.00973276890737,6.0,67.12380952380953,32.87619047619047,0,1.0
674,CCOC(=O)CN1C(=O)S/C(=C/c2ccc(O)c([N+](=O)[O-])c2)C1=O,97.01302990638368,11.0,67.08571428571429,32.91428571428571,0,1.0
504,CCCCn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nc2ccsc2c1=O,97.01474462110114,15.0,67.04761904761905,32.95238095238095,0,0.0
3,C#CCNc1c(C)c(C)nc2ncnn12,97.0181282619865,5.0,67.00952380952381,32.99047619047619,0,0.0
1769,Cc1cccc(CCNCc2cc3cccc(C)c3[nH]c2=O)c1,97.01952379428977,66.0,66.97142857142856,33.02857142857143,0,0.0
321,CC1CCC(NC(=O)c2ccc(CS(=O)(=O)Cc3ccccc3F)o2)CC1,97.03187103874895,10.0,66.93333333333334,33.06666666666667,0,0.0
2487,O=S(=O)(Nc1nc2ccccc2nc1NCc1ccco1)c1ccc(F)cc1,97.04601301963332,19.0,66.89523809523808,33.10476190476191,0,0.0
985,CN1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccc(Br)cc3Br)c2)CC1,97.04906078348058,54.0,66.85714285714286,33.142857142857146,0,1.0
1703,Cc1ccc(S(=O)(=O)NC2=C(N3CCN(Cc4ccccc4)CC3)C(=O)c3ccccc3C2=O)cc1,97.05647030224787,12.0,66.81904761904761,33.180952380952384,0,2.0
335,CC1CCCCC1NC(=O)CCn1ccc2cc(S(=O)(=O)N3CCCC3)ccc21,97.07860557096559,19.0,66.78095238095239,33.21904761904762,0,0.0
1466,Cc1c(NCc2cc(Cl)cc(Cl)c2O)c(=O)n(-c2ccccc2)n1C,97.09154504087098,6.0,66.74285714285713,33.25714285714286,0,2.0
1752,Cc1cccc(C(=O)NC(=S)NNC(=O)Cc2ccccc2)c1,97.09466224393503,25.0,66.70476190476191,33.2952380952381,0,1.0
1636,Cc1ccc(CSc2nnc(CCNC(=O)OC(C)(C)C)o2)cc1,97.09693299175304,10.0,66.66666666666666,33.333333333333336,0,1.0
2070,Nc1cc(N2CCCCCC2)c2nonc2c1[N+](=O)[O-],97.10721261236263,29.0,66.62857142857143,33.371428571428574,0,1.0
783,CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,97.11010640837985,9.0,66.59047619047618,33.40952380952381,0,1.0
1896,Cc1noc(C)c1CSc1nc2ccccc2n1CCc1ccccc1,97.11014070747295,6.0,66.55238095238096,33.44761904761905,0,1.0
797,CCOc1ccccc1/C=C/C(=O)NCC(=O)N1CCC(N(C)C2CCCCC2C)CC1,97.11488764674519,11.0,66.5142857142857,33.48571428571429,0,1.0
230,CC(C)c1nc2oc3c(N(C)CCO)ncnc3c2c2c1CCC2,97.11715516716367,14.0,66.47619047619048,33.523809523809526,0,0.0
1510,Cc1cc(C)n2nc(SCc3nnc(SCc4ccccc4)s3)nc2n1,97.11938386626794,18.0,66.43809523809523,33.56190476190476,0,0.0
1079,COc1cc(/C=C2\SC(=Nc3ccccc3OC)NC2=O)ccc1O,97.1194718186723,11.0,66.4,33.6,0,3.0
1417,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,97.125573394912,5.0,66.36190476190475,33.63809523809524,0,0.0
2547,O=c1cc(-c2ccccc2)c2c(O)cc(O)cc2o1,97.12589528488209,5.0,66.32380952380953,33.67619047619048,0,0.0
311,CC1=NN(c2ccccc2)C(=O)C1C=Nc1ccccc1O,97.12700896332915,8.0,66.28571428571428,33.714285714285715,0,3.0
2521,O=[N+]([O-])c1ccc(O)c(CSc2nnnn2-c2ccccc2)c1,97.14098510993024,19.0,66.24761904761905,33.75238095238095,0,0.0
2559,OC(CNCC#Cc1ccccc1)c1ccccc1,97.16468916251489,27.0,66.2095238095238,33.79047619047619,0,0.0
758,CCOCCn1c(CN2CCN(c3ccc(F)cc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,97.16568377913381,89.0,66.17142857142858,33.82857142857143,0,0.0
